N/N	Stiffness	N	Strain	Stress								
		64000	0,935476059805225	0,836163252904806								
		64000	0,880935514862644	0,775700290437332								
		64000	0,813908005391297	0,724488099192289								
		64000	0,759842859747523	0,677944187181278								
		64000	0,729925666059149	0,674783192646668								
		64000	0,714916161755534	0,656629549617937								
		64000	0,735375138841914	0,652620183494997								
		64000	0,738098191444211	0,680150065085833								
		64000	0,78287109360088	0,690452358800646								
		64000	0,835421287238476	0,733397398056067								
		64000	0,892939224439162	0,79318803442293								
		64000	0,946076384349455	0,849548578152554								
		65000	0,9975674494501	0,899719306647362								
		65000	1,05792427193387	0,959487867468934								
		65000	1,12179955816446	1,0086749767309								
		65000	1,17364351920854	1,06033985637286								
		65000	1,23552306822929	1,11388031905198								
		65000	1,26889679226863	1,14305049748847								
		65000	1,27786527882364	1,16615157759601								
		65000	1,26633307553815	1,13723233383879								
		65000	1,24194879340563	1,10262570307991								
		65000	1,20978277474646	1,07177806263924								
		65000	1,16200120212052	1,01927431227655								
		65000	1,11660068923537	0,975910675972615								
		65000	1,04483650573814	0,941222449527374								
		65000	0,977798981685678	0,88423401022497								
		65000	0,910246385124744	0,816562404192297								
		65000	0,848835793817109	0,760905483538893								
		65000	0,792331346700994	0,706780717502998								
		65000	0,753055169565808	0,669592365695207								
		65000	0,724471668977706	0,661728162266317								
		65000	0,73265096541216	0,66798951344533								
		65000	0,731288456796273	0,670785283452295								
		65000	0,758485862509638	0,688095025889238								
		65000	0,808519862712744	0,719613874681394								
		65000	0,864902201738696	0,770904308365408								
		65000	0,91157618301147	0,822312944019728								
		66000	1,02385802027109	0,927274617030845								
		66000	1,08013238645266	0,979540566266519								
		66000	1,14905006928603	1,02675540719174								
		66000	1,19946966631869	1,09245167107755								
		66000	1,25222228423733	1,14186596284985								
		66000	1,28554698861222	1,17054349335808								
		66000	1,28426705859692	1,17167437603856								
		66000	1,26120391016938	1,12665730933668								
		66000	1,24580245491736	1,10244239222289								
		66000	1,18268978483392	1,06370567843523								
		66000	1,14775406649824	1,02201223876613								
		66000	1,08404617439068	0,978645808089374								
		66000	1,02517056569225	0,92131785248927								
		66000	0,957986003355457	0,862952625698191								
		66000	0,892939224439162	0,799171904380854								
		66000	0,838106091679347	0,744797600852092								
		66000	0,785575312752081	0,699004816255241								
		66000	0,738098191444211	0,6625226024592								
		66000	0,712183416569529	0,660872525308665								
		66000	0,729925666059149	0,657566502824666								
		66000	0,744900952376517	0,683699198005221								
		66000	0,78287109360088	0,70233123766083								
		66000	0,824672441234074	0,74733405306131								
		66000	0,882270153685241	0,790161169783705								
		66000	0,934150083419975	0,836274189505776								
		67000	0,976479513427204	0,875185272157452								
		67000	1,03041888336846	0,944632702117569								
		67000	1,10359171039086	1,00613070027779								
		67000	1,17622895457807	1,0510706422898								
		67000	1,22780729165217	1,09837881526723								
		67000	1,26376878198202	1,14099132415701								
		67000	1,27530356981189	1,15412934741012								
		67000	1,27658449571387	1,15081494180766								
		67000	1,25735551507276	1,12044290362106								
		67000	1,23423747810691	1,08703086724295								
		67000	1,18398147974234	1,04136634435857								
		67000	1,12699575140547	1,00116677639935								
		67000	1,06446140093144	0,963000114667092								
		67000	0,9962509145348	0,903482488524792								
		67000	0,939452737617329	0,830948953221648								
		67000	0,884938758876525	0,775611988256199								
		67000	0,815254420993011	0,734017469384948								
		67000	0,765268162371451	0,680323036763415								
		67000	0,735375138841914	0,669326620839966								
		67000	0,721742960833347	0,659063727781926								
		67000	0,727199235642717	0,663680869993322								
		67000	0,750338192359712	0,680814566942561								
		67000	0,78692703433651	0,711322411648248								
		67000	0,844813931598251	0,757781095288232								
		67000	0,894271859438181	0,809230808223013								
		67000	0,96195221322756	0,864193886105076								
		68000	0,9975674494501	0,978179706702906								
		68000	1,12699575140547	1,01778910312243								
		68000	1,19172836873967	1,0714128381116								
		68000	1,23937894766946	1,11374115928553								
		68000	1,26120391016938	1,16951376697369								
		68000	1,28554698861222	1,1642704058132								
		68000	1,27017843476955	1,15830861140055								
		68000	1,24837082670064	1,11457975056897								
		68000	1,21622350515764	1,07680569821799								
		68000	1,17235056426149	1,03542383111839								
		68000	1,10749618431882	1,00754968279606								
		68000	1,03435317253555	0,892760480012325								
		68000	0,985711648683756	0,839068562326336								
		68000	0,844813931598251	0,769105011706253								
		68000	0,799080985844637	0,707308574528797								
		68000	0,754413249588114	0,689880909558843								
		68000	0,734013192547922	0,690780138732499								
		68000	0,72856259255688	0,660287104202766								
		68000	0,746260674589473	0,697491663372917								
		68000	0,770689194755466	0,707999343490046								
		68000	0,811214431112245	0,748534795062297								
		68000	0,862226785643735	0,789328446683172								
		68000	0,923534711887409	0,838423062204793								
		69000	1,03959630739076	0,949518662994312								
		69000	1,09186904901635	1,01635950198744								
		69000	1,15552765175879	1,05604350816127								
		69000	1,22523417011681	1,09831929512615								
		69000	1,25863845866259	1,15414918745715								
		69000	1,27530356981189	1,18205323556865								
		69000	1,28554698861222	1,18489064173064								
		69000	1,27658449571387	1,14997215896498								
		69000	1,24323349466872	1,10905639325185								
		69000	1,20333823212573	1,07949444374592								
		69000	1,14775406649824	1,03185569646382								
		69000	1,08274175312924	1,0013668534933								
		69000	1,02385802027109	0,935722006067386								
		69000	0,959308275674811	0,876854630480452								
		69000	0,898268442343715	0,825575374287724								
		69000	0,835421287238476	0,768014926868955								
		69000	0,781518594942427	0,713376275671357								
		69000	0,739459299015464	0,697754054980756								
		69000	0,723107457919159	0,69872398178678								
		69000	0,73673680492973	0,699365849223655								
		69000	0,765268162371451	0,706903390469816								
		69000	0,785575312752081	0,726598968420937								
		69000	0,820637618114827	0,763769995117245								
		69000	0,898268442343715	0,81191061175792								
		69000	0,956663528218985	0,873978382536252								
		70000	0,992300148514658	0,90296189686833								
		70000	1,05530816466244	0,95913940917821								
		70000	1,12179955816446	0,998370168080544								
		70000	1,18656440009172	1,06555918592709								
		70000	1,23937894766946	1,11932906661479								
		70000	1,26889679226863	1,18204373470107								
		70000	1,3021732575969	1,17695238742201								
		70000	1,28554698861222	1,17779936182392								
		70000	1,26248641844746	1,12839876247846								
		70000	1,21879873543759	1,08440248016795								
		70000	1,18527301809211	1,04130850084119								
		70000	1,12829438340911	1,00760417306607								
		70000	1,0736059001294	0,970747233874799								
		70000	0,99888379134017	0,909610827557559								
		70000	0,936801827392662	0,846925779823171								
		70000	0,867576698606871	0,795028967237106								
		70000	0,817946511618534	0,721956117979597								
		70000	0,772043789938606	0,680741633811945								
		70000	0,731288456796273	0,675716792606024								
		70000	0,73673680492973	0,65754861883862								
		70000	0,73673680492973	0,687348648908856								
		70000	0,769334334977984	0,71323739534218								
		70000	0,807172204453151	0,734675544184197								
		70000	0,855534200840995	0,768035046353264								
		70000	0,912905765390188	0,828969140078279								
		70000	0,971199655787539	0,890967610410664								
		71000	1,02254528786528	0,934945170423283								
		71000	1,08013238645266	1,04356383914467								
		71000	1,14775406649824	1,10477066365698								
		71000	1,24580245491736	1,1567071563371								
		71000	1,28810642408573	1,1894773252783								
		71000	1,29706000837736	1,2023945930786								
		71000	1,28426705859692	1,16832168752845								
		71000	1,250938611498	1,13366559637064								
		71000	1,22008612381513	1,09386534428747								
		71000	1,16976417877614	1,04767967087207								
		71000	1,11269977246	1,01755186086996								
		71000	1,05269133660409	0,956337212113751								
		71000	0,987029739107495	0,84117272506021								
		71000	0,918221947476745	0,782779554540923								
		71000	0,803127727317152	0,722177432306976								
		71000	0,767979210036541	0,712984504601911								
		71000	0,743540954330723	0,675939504119823								
		71000	0,742180679835334	0,689620194574691								
		71000	0,747620121583727	0,716015560800366								
		71000	0,792331346700994	0,725682134698517								
		71000	0,826016894461711	0,758170351422134								
		71000	0,87292294848715	0,808595088406335								
		71000	0,92618981998148	0,848244444357199								
		72000	1,05399984086824	0,962660877806672								
		72000	1,11009831716308	1,02833199233711								
		72000	1,18010592450458	1,07425387695825								
		72000	1,23423747810691	1,11686415034977								
		72000	1,27658449571387	1,18392825973125								
		72000	1,29322360160831	1,21159813940039								
		72000	1,29322360160831	1,19994811967422								
		72000	1,27914591931612	1,18008432047929								
		72000	1,250938611498	1,11911920921596								
		72000	1,2059165082302	1,08900201783058								
		72000	1,14905006928603	1,04476905214217								
		72000	1,09577814943596	1,00633021849717								
		72000	1,03173049823733	0,944864914498968								
		72000	0,967237669486054	0,877560768492202								
		72000	0,902263050491197	0,812545213825473								
		72000	0,835421287238476	0,748279109949218								
		72000	0,792331346700994	0,717387038980702								
		72000	0,746260674589473	0,684760500802469								
		72000	0,738098191444211	0,688775455671029								
		72000	0,751696817356762	0,69738575664302								
		72000	0,753055169565808	0,701217121217275								
		72000	0,799080985844637	0,729906108654075								
		72000	0,850175943682579	0,771244942412232								
		72000	0,900931733198022	0,82516096879844								
		72000	0,968558531590077	0,873432362087112								
		73000	1,06707500251779	0,96958980465252								
		73000	1,13348725321415	1,0095253043802								
		73000	1,19301897209722	1,07995076482752								
		73000	1,24708671427454	1,13865019860795								
		73000	1,28170677314678	1,18826233197594								
		73000	1,3021732575969	1,19467960915833								
		73000	1,28298698683272	1,18442174597136								
		73000	1,27530356981189	1,13928060911627								
		73000	1,24066394446819	1,10479106257857								
		73000	1,18656440009172	1,06661489997871								
		73000	1,13478505727469	1,03133258987181								
		73000	1,07230007456007	0,979523800029597								
		73000	1,00940761465614	0,922740747129494								
		73000	0,944752068302063	0,85957506726998								
		73000	0,882270153685241	0,800742900780574								
		73000	0,832735523769658	0,741146193887475								
		73000	0,774752188788775	0,720662043926389								
		73000	0,750338192359712	0,704982538592968								
		73000	0,73265096541216	0,701513045298971								
		73000	0,748979293970823	0,717336460832642								
		73000	0,778812816714074	0,721715522479738								
		73000	0,811214431112245	0,755522962611946								
		73000	0,871586727925845	0,802346870779575								
		73000	0,92220683987303	0,842351670953202								
		73000	0,984393362393446	0,897922804361017								
		74000	1,02910708296903	0,92778486950788								
		74000	1,09186904901635	0,988749701333943								
		74000	1,16588340835341	1,04018683959102								
		74000	1,22394738423486	1,1110786808621								
		74000	1,27145993359758	1,17076899924469								
		74000	1,29322360160831	1,195807697466								
		74000	1,31366993137491	1,18594272309759								
		74000	1,29194451847827	1,1729474922956								
		74000	1,26633307553815	1,09168908673483								
		74000	1,21879873543759	1,05035835665785								
		74000	1,1192004591092	1,00918355258425								
		74000	1,05792427193387	0,961974859279215								
		74000	0,988347633984292	0,900725280862757								
		74000	0,918221947476745	0,843030703548604								
		74000	0,862226785643735	0,770887542128487								
		74000	0,804476137267655	0,724474406765474								
		74000	0,761199587767503	0,700551222174141								
		74000	0,734013192547922	0,688874655906167								
		74000	0,740820128270931	0,684872275715282								
		74000	0,76255604715593	0,690625889352805								
		74000	0,800430152123998	0,723637771543007								
		74000	0,835421287238476	0,754311881431516								
		74000	0,894271859438181	0,789730836369327								
		74000	0,950048098245422	0,860039492032762								
		75000	1,05007378556827	0,967158420861356								
		75000	1,12569695311402	1,02087269352992								
		75000	1,17235056426149	1,0891403392852								
		75000	1,23809380282204	1,13233771040631								
		75000	1,28298698683272	1,19149905401397								
		75000	1,30728427688604	1,20808002401931								
		75000	1,3008951547662	1,21131395168454								
		75000	1,28938592988766	1,1724118110259								
		75000	1,24965479238037	1,12765853311829								
		75000	1,20204886394467	1,09698833535173								
		75000	1,16200120212052	1,06576205739387								
		75000	1,09447528839303	1,01585427938147								
		75000	1,03173049823733	0,95873003356								
		75000	0,968558531590077	0,895143800590973								
		75000	0,902263050491197	0,830071520156002								
		75000	0,838106091679347	0,76895076232656								
		75000	0,792331346700994	0,73477055286009								
		75000	0,757128595465032	0,715486027150881								
		75000	0,73673680492973	0,715667940821501								
		75000	0,759842859747523	0,728443813357077								
		75000	0,778812816714074	0,738855925923737								
		75000	0,811214431112245	0,755041212737681								
		75000	0,847495408817918	0,792241300911321								
		75000	0,912905765390188	0,844301584307397								
		75000	0,977798981685678	0,898791854308218								
		76000	1,01072223319407	0,931622381702346								
		76000	1,07882744052176	0,989289853600151								
		76000	1,13997462687756	1,05045895407938								
		76000	1,20204886394467	1,10624050376058								
		76000	1,25607242601718	1,15656324613683								
		76000	1,29706000837736	1,20375768814047								
		76000	1,30983895363897	1,20910052897337								
		76000	1,29322360160831	1,18969528635831								
		76000	1,28554698861222	1,17430248367628								
		76000	1,23809380282204	1,11100770379245								
		76000	1,19688985232666	1,08734104262604								
		76000	1,14645790109106	1,02374922091138								
		76000	1,06968789301988	0,986406060849334								
		76000	1,02779509674996	0,927306752318283								
		76000	0,942102816968565	0,859278584313721								
		76000	0,888939991715755	0,805871972092705								
		76000	0,827361104592294	0,754357150271206								
		76000	0,781518594942427	0,716473558505655								
		76000	0,746260674589473	0,702587481648472								
		76000	0,743540954330723	0,705242694702573								
		76000	0,757128595465032	0,7042456624802								
		76000	0,785575312752081	0,724750770237423								
		76000	0,832735523769658	0,756151137622006								
		76000	0,879600651335388	0,802058491504496								
		76000	0,92220683987303	0,852448857702996								
		76000	0,994934186282473	0,915834454703499								
		77000	1,03959630739076	0,946892231980276								
		77000	1,11009831716308	1,0138325506458								
		77000	1,17752143542557	1,05448285094099								
		77000	1,23552306822929	1,12024310596438								
		77000	1,27274128892968	1,18100394857454								
		77000	1,30600673053558	1,19668261559611								
		77000	1,29961691239794	1,20667641055154								
		77000	1,3008951547662	1,19357834682976								
		77000	1,27658449571387	1,14264279849396								
		77000	1,22652080585843	1,09502920056723								
		77000	1,18268978483392	1,05206124745469								
		77000	1,12699575140547	1,02638375560661								
		77000	1,05792427193387	0,968149584900797								
		77000	0,99098283837072	0,907833327006399								
		77000	0,930170897848435	0,843710853893129								
		77000	0,864902201738696	0,786147612101535								
		77000	0,812561342264874	0,740878213533986								
		77000	0,763912238496746	0,706052224508676								
		77000	0,748979293970823	0,699052041155914								
		77000	0,740820128270931	0,708585323470522								
		77000	0,770689194755466	0,705918374050572								
		77000	0,807172204453151	0,741448265589369								
		77000	0,850175943682579	0,767744990454484								
		77000	0,902263050491197	0,814036850037083								
		77000	0,960630345518666	0,876775549729623								
		78000	1,07230007456007	0,973582963413085								
		78000	1,13218928402903	1,01782487109452								
		78000	1,19430942034444	1,08349961830963								
		78000	1,25863845866259	1,14473159217732								
		78000	1,29450254418844	1,19686620589042								
		78000	1,32132816846416	1,20260780372481								
		78000	1,31239307689589	1,21566143691876								
		78000	1,28810642408573	1,18132586032347								
		78000	1,25863845866259	1,1280259931442								
		78000	1,22137336127768	1,09753323805173								
		78000	1,16329543076039	1,05730824129985								
		78000	1,0996857009861	1,00918019933686								
		78000	1,03697510815932	0,957536277491053								
		78000	0,971199655787539	0,887576638992919								
		78000	0,914235132644466	0,81060116865421								
		78000	0,844813931598251	0,769711949482881								
		78000	0,792331346700994	0,722223539458524								
		78000	0,76255604715593	0,692956955159708								
		78000	0,747620121583727	0,685188598718568								
		78000	0,76255604715593	0,689089543176067								
		78000	0,790980653629398	0,705479098643187								
		78000	0,819292187635686	0,73367180546705								
		78000	0,85419498699767	0,793476134260727								
		78000	0,92618981998148	0,835188296227708								
		78000	0,989665333632822	0,889761559101307								
		79000	1,02254528786528	0,925097800603636								
		79000	1,09708083838274	0,987839574106282								
		79000	1,16588340835341	1,03406995748683								
		79000	1,22137336127768	1,10344557206547								
		79000	1,26761500591744	1,16161239838629								
		79000	1,3047290453148	1,20440039388919								
		79000	1,32643091959087	1,20733029379156								
		79000	1,30728427688604	1,18854093094613								
		79000	1,27786527882364	1,15153169843614								
		79000	1,24451804844395	1,10806271427687								
		79000	1,19430942034444	1,06540242161187								
		79000	1,13478505727469	1,01685857697318								
		79000	1,07621702217984	0,982659086334248								
		79000	1,01991926092504	0,921132865008559								
		79000	0,948724398969968	0,848736253973611								
		79000	0,899600197280721	0,791571210308957								
		79000	0,835421287238476	0,749201532417288								
		79000	0,784223332688449	0,70052607281876								
		79000	0,754413249588114	0,6798125048491								
		79000	0,746260674589473	0,693970194744455								
		79000	0,772043789938606	0,698882981600266								
		79000	0,804476137267655	0,728944844403793								
		79000	0,843472838463502	0,7602312013773								
		79000	0,876930248497959	0,809131887425172								
		79000	0,947400494454838	0,858215884330068								
		80000	1,05269133660409	0,970700288411407								
		80000	1,12569695311402	1,03848478710602								
		80000	1,18010592450458	1,10994248887326								
		80000	1,24451804844395	1,13805499719717								
		80000	1,28554698861222	1,2015599139171								
		80000	1,31494664797307	1,22196107100541								
		80000	1,32643091959087	1,21696864452421								
		80000	1,3021732575969	1,20180945140998								
		80000	1,27017843476955	1,16822053123234								
		80000	1,23037981416366	1,11584113046017								
		80000	1,18139793315785	1,07490943682196								
		80000	1,12569695311402	1,04475843352546								
		80000	1,06968789301988	0,987249123129295								
		80000	0,9962509145348	0,916945217899668								
		80000	0,927517056804083	0,831256613669193								
		80000	0,867576698606871	0,784286000928488								
		80000	0,800430152123998	0,748090210346543								
		80000	0,767979210036541	0,711817574512047								
		80000	0,759842859747523	0,728128608102916								
		80000	0,750338192359712	0,734330439140861								
		80000	0,777459536039199	0,738308508288192								
		80000	0,811214431112245	0,755865832157019								
		80000	0,851515858867254	0,800149375993496								
		80000	0,91157618301147	0,837651535869029								
		80000	0,971199655787539	0,897360297112252								
		81000	1,0120366617729	0,923712629996485								
		81000	1,09056567017967	0,994183918158073								
		81000	1,14905006928603	1,04607150931383								
		81000	1,21493566286407	1,0913392312577								
		81000	1,27017843476955	1,15832062720368								
		81000	1,29833853032438	1,20889486313379								
		81000	1,32643091959087	1,20976642801651								
		81000	1,31111608437203	1,20125281234413								
		81000	1,29833853032438	1,18601006748257								
		81000	1,26120391016938	1,12575472691566								
		81000	1,21622350515764	1,08566609555741								
		81000	1,16458949943228	1,05186508248269								
		81000	1,10749618431882	1,01817780038176								
		81000	1,03173049823733	0,955568759588094								
		81000	0,984393362393446	0,893100275747306								
		81000	0,915564285156558	0,825974690163773								
		81000	0,842131508366492	0,772150598643382								
		81000	0,800430152123998	0,725499662153335								
		81000	0,770689194755466	0,694770503120254								
		81000	0,757128595465032	0,701158718825331								
		81000	0,766623819359141	0,71401870198281								
		81000	0,788278497984313	0,734275110559009								
		81000	0,827361104592294	0,767470024168939								
		81000	0,876930248497959	0,800934035881498								
		81000	0,939452737617329	0,856475269500138								
		81000	0,993617264380342	0,91688010901295								
		82000	1,04221677249857	0,950076140372019								
		82000	1,09838335548311	0,991734650380849								
		82000	1,17364351920854	1,05810799080108								
		82000	1,23423747810691	1,12168835558718								
		82000	1,28042641736581	1,16614626828764								
		82000	1,30983895363897	1,21554351438573								
		82000	1,32132816846416	1,2247034684915								
		82000	1,31239307689589	1,20370068293494								
		82000	1,28810642408573	1,17780103844762								
		82000	1,250938611498	1,12524670993687								
		82000	1,20978277474646	1,0762823121887								
		82000	1,14645790109106	1,02738386163909								
		82000	1,09317225500354	0,989545818150511								
		82000	1,02779509674996	0,929817775734838								
		82000	0,952694882474015	0,865308561423194								
		82000	0,896936467990064	0,814417443615244								
		82000	0,834078525618261	0,756001638676105								
		82000	0,790980653629398	0,72520010538697								
		82000	0,769334334977984	0,69792618834651								
		82000	0,75577105802244	0,708845759017394								
		82000	0,772043789938606	0,710554797434448								
		82000	0,811214431112245	0,737947475319778								
		82000	0,850175943682579	0,774998343984797								
		82000	0,890273290982544	0,8233082996184								
		82000	0,960630345518666	0,862490715870953								
		83000	1,06707500251779	0,980961225408479								
		83000	1,13867748101362	1,03075219863698								
		83000	1,20204886394467	1,09080466773712								
		83000	1,25222228423733	1,14872530981246								
		83000	1,29706000837736	1,21442772131848								
		83000	1,33025655162772	1,21668641286934								
		83000	1,33408096161968	1,21039600021298								
		83000	1,31366993137491	1,20169655874803								
		83000	1,27658449571387	1,1394499481092								
		83000	1,24323349466872	1,11452833410907								
		83000	1,18656440009172	1,03584661972613								
		83000	1,12829438340911	0,974866977724132								
		83000	1,00151589728714	0,917804208104707								
		83000	0,943427545959781	0,851956768649303								
		83000	0,871586727925845	0,78781166111618								
		83000	0,824672441234074	0,750763866261252								
		83000	0,781518594942427	0,736529331113346								
		83000	0,767979210036541	0,72983624933355								
		83000	0,78692703433651	0,737775062516758								
		83000	0,824672441234074	0,767092783838166								
		83000	0,859550446834646	0,809625094227989								
		83000	0,92220683987303	0,853194116934239								
		83000	0,988347633984292	0,917343695463874								
		84000	1,01860596580112	0,925465260629544								
		84000	1,09186904901635	0,986015686966308								
		84000	1,15552765175879	1,03686796299205								
		84000	1,21622350515764	1,09674494547906								
		84000	1,27274128892968	1,17516370937958								
		84000	1,31239307689589	1,19544051687737								
		84000	1,33408096161968	1,22779711864115								
		84000	1,33025655162772	1,21588694280537								
		84000	1,29706000837736	1,196668643732								
		84000	1,27017843476955	1,13814078444275								
		84000	1,22394738423486	1,10414584189429								
		84000	1,17235056426149	1,05732165428938								
		84000	1,11139912938374	1,02554767925869								
		84000	1,03173049823733	0,961392511983423								
		84000	0,976479513427204	0,897236506396295								
		84000	0,920878755383069	0,825977484536598								
		84000	0,851515858867254	0,761627828913018								
		84000	0,807172204453151	0,726443042417557								
		84000	0,774752188788775	0,704738310408455								
		84000	0,767979210036541	0,713553159470904								
		84000	0,778812816714074	0,730233609148632								
		84000	0,800430152123998	0,741190065540746								
		84000	0,851515858867254	0,776055455222814								
		84000	0,899600197280721	0,815121066691465								
		84000	0,944752068302063	0,855362829680269								
		84000	1,00019994051589	0,92116863298065								
		85000	1,04876473824578	0,95160913330137								
		85000	1,12309885672899	1,00708190478591								
		85000	1,19688985232666	1,07902946010859								
		85000	1,24451804844395	1,1305892713325								
		85000	1,28426705859692	1,19880130906866								
		85000	1,32132816846416	1,21960681190409								
		85000	1,33280629380698	1,20519064252285								
		85000	1,32005213882363	1,20494837039932								
		85000	1,29578134638835	1,17614928467339								
		85000	1,25350581078175	1,1144718877781								
		85000	1,20333823212573	1,09597006589592								
		85000	1,14905006928603	1,04831315519048								
		85000	1,09838335548311	1,00404861308919								
		85000	1,02254528786528	0,928378394294973								
		85000	0,957986003355457	0,863723313722097								
		85000	0,895604273821444	0,807499694260683								
		85000	0,848835793817109	0,747880911822293								
		85000	0,788278497984313	0,71240942267544								
		85000	0,769334334977984	0,701350971675379								
		85000	0,770689194755466	0,702706801367918								
		85000	0,793681783984628	0,725874387548579								
		85000	0,812561342264874	0,744452495808756								
		85000	0,866239564859148	0,78779517431654								
		85000	0,915564285156558	0,817115969448054								
		85000	0,968558531590077	0,878559477338261								
		86000	1,06968789301988	0,991355174551828								
		86000	1,14516157283975	1,04898520185383								
		86000	1,20204886394467	1,0924790559312								
		86000	1,26505100095256	1,14566714819764								
		86000	1,30728427688604	1,20625194532009								
		86000	1,32898147694374	1,22387102482827								
		86000	1,33280629380698	1,2172226530136								
		86000	1,31877597211656	1,21059719505607								
		86000	1,28938592988766	1,16447020346988								
		86000	1,24323349466872	1,10935539114366								
		86000	1,19043761006646	1,09357389120229								
		86000	1,13089114948793	1,03320649628528								
		86000	1,05399984086824	0,978385651979784								
		86000	0,9962509145348	0,91431711026193								
		86000	0,936801827392662	0,858634760815864								
		86000	0,870250279710534	0,793990857734273								
		86000	0,819292187635686	0,751022904621719								
		86000	0,781518594942427	0,728086971947894								
		86000	0,766623819359141	0,718160800814715								
		86000	0,769334334977984	0,710164423551407								
		86000	0,807172204453151	0,734245490207116								
		86000	0,838106091679347	0,766100781486866								
		86000	0,883604568218561	0,802890376293171								
		86000	0,934150083419975	0,858106344915503								
		86000	0,992300148514658	0,91804061204532								
		87000	1,03959630739076	0,951666138506909								
		87000	1,10359171039086	1,02067261643595								
		87000	1,16847074780951	1,06896049652428								
		87000	1,23680850973808	1,14016810192408								
		87000	1,27914591931612	1,20856540657823								
		87000	1,32132816846416	1,22790246649648								
		87000	1,31877597211656	1,22908532451142								
		87000	1,32643091959087	1,20438474540141								
		87000	1,27274128892968	1,14470644282194								
		87000	1,23037981416366	1,11070255828045								
		87000	1,17235056426149	1,07864048341197								
		87000	1,11269977246	1,02300228505645								
		87000	1,05007378556827	0,95982486883109								
		87000	0,980437325111654	0,901407666705531								
		87000	0,927517056804083	0,847313918207949								
		87000	0,868913603413844	0,779642032737994								
		87000	0,813908005391297	0,742343582641075								
		87000	0,78287109360088	0,733109298218269								
		87000	0,763912238496746	0,718230101260663								
		87000	0,789629704235862	0,729157496175445								
		87000	0,813908005391297	0,759083831897182								
		87000	0,844813931598251	0,774280469607199								
		87000	0,906255694561254	0,841245658190826								
		87000	0,959308275674811	0,933022362485452								
		87000	1,02123236818137	1,00548492071896								
		88000	1,05530816466244	0,977885738682177								
		88000	1,12829438340911	1,0342479590355								
		88000	1,19559971368616	1,09464609205354								
		88000	1,24323349466872	1,14688158262546								
		88000	1,29833853032438	1,21560331396408								
		88000	1,33153149052917	1,23625233192159								
		88000	1,33408096161968	1,22126247780028								
		88000	1,32387981719234	1,21618119026338								
		88000	1,29961691239794	1,18738741384582								
		88000	1,25350581078175	1,13329673915833								
		88000	1,20333823212573	1,10685330972014								
		88000	1,15423245871746	1,06029374922133								
		88000	1,08926211824094	0,984518182571766								
		88000	1,02254528786528	0,938413545968156								
		88000	0,957986003355457	0,872884106139724								
		88000	0,899600197280721	0,820066268271994								
		88000	0,847495408817918	0,773913009581306								
		88000	0,799080985844637	0,740102775076273								
		88000	0,773398121094716	0,718536085084506								
		88000	0,774752188788775	0,726340209497766								
		88000	0,799080985844637	0,745282703973745								
		88000	0,817946511618534	0,769395905916876								
		88000	0,863564608811937	0,802252141540964								
		88000	0,918221947476745	0,859096950080383								
		88000	0,980437325111654	0,920944803717727								
		89000	1,09056567017967	1,00017365629893								
		89000	1,15293710417161	1,03676513007225								
		89000	1,21364766887322	1,10809540843887								
		89000	1,26889679226863	1,16684542036735								
		89000	1,32515543660243	1,21395547231181								
		89000	1,33535549412546	1,23386034878718								
		89000	1,3429998565284	1,21588778111723								
		89000	1,31239307689589	1,21211286287393								
		89000	1,28298698683272	1,18214069943794								
		89000	1,24451804844395	1,12462300592332								
		89000	1,18914669587174	1,07805254737052								
		89000	1,13089114948793	1,04531646977771								
		89000	1,07099407227804	0,98479286942003								
		89000	1,00019994051589	0,921487191482199								
		89000	0,950048098245422	0,857283960994413								
		89000	0,874258941820299	0,807885317709917								
		89000	0,821982803547886	0,758612421202345								
		89000	0,78692703433651	0,734786760222449								
		89000	0,773398121094716	0,739229533569857								
		89000	0,777459536039199	0,734033397310026								
		89000	0,805824296141883	0,750456205813708								
		89000	0,838106091679347	0,782673927248308								
		89000	0,891606368421918	0,840538961304514								
		89000	0,943427545959781	0,874971223199395								
		89000	0,9975674494501	0,93236792037087								
		90000	1,05007378556827	0,958984880361236								
		90000	1,1192004591092	1,00932885997092								
		90000	1,17235056426149	1,06854413497402								
		90000	1,24323349466872	1,14345428436105								
		90000	1,29450254418844	1,21192703708136								
		90000	1,32260406119993	1,22191747878942								
		90000	1,33408096161968	1,23365552125944								
		90000	1,34427344628524	1,23928785911655								
		90000	1,30728427688604	1,20051845116688								
		90000	1,27145993359758	1,17349267443288								
		90000	1,22909362769007	1,12452129075265								
		90000	1,17881375866403	1,07365588117466								
		90000	1,11790065814371	1,03128285003561								
		90000	1,05530816466244	0,971787299438599								
		90000	0,984393362393446	0,897542769657434								
		90000	0,920878755383069	0,851319372208939								
		90000	0,850175943682579	0,78671291372314								
		90000	0,816600589569548	0,750387184805041								
		90000	0,789629704235862	0,726029475240116								
		90000	0,780165836163943	0,730489573699007								
		90000	0,795031966012129	0,752091752225584								
		90000	0,812561342264874	0,763384930542573								
		90000	0,858211930315582	0,799993449990101								
		90000	0,91157618301147	0,848126242386877								
		90000	0,964595343597144	0,899743338253619								
		91000	1,07752231918405	0,997330102516729								
		91000	1,13738017094457	1,05916789641193								
		91000	1,20978277474646	1,11874029226149								
		91000	1,26761500591744	1,17246881623144								
		91000	1,31239307689589	1,23043081502452								
		91000	1,33917828137772	1,25092865741242								
